"","sector","mes","conmutante.x","se conmutante","cv","conmutante.y","Freq"
"1333","Inmobiliarias",68,0.0916902392695834,0.0684266013521869,74.63,"1",2
"1334","Inmobiliarias",68,0.0916902392695834,0.0684266013521869,74.63,"0",34
"1335","Inmobiliarias",69,0.0782690396686952,0.0577687490789737,73.81,"1",2
"1336","Inmobiliarias",69,0.0782690396686952,0.0577687490789737,73.81,"0",34
"1337","Inmobiliarias",7,0.0436794327239453,0.0430560179373249,98.57,"1",4
"1338","Inmobiliarias",7,0.0436794327239453,0.0430560179373249,98.57,"0",25
"1339","Inmobiliarias",70,0.0594131337668964,0.0510467029479332,85.92,"1",1
"1340","Inmobiliarias",70,0.0594131337668964,0.0510467029479332,85.92,"0",38
"1341","Inmobiliarias",71,0.0647810906152949,0.0538731151418335,83.16,"1",2
"1342","Inmobiliarias",71,0.0647810906152949,0.0538731151418335,83.16,"0",37
"1343","Inmobiliarias",72,0.0111117033079825,0.0113452606716497,102.1,"1",3
"1344","Inmobiliarias",72,0.0111117033079825,0.0113452606716497,102.1,"0",38
"1345","Inmobiliarias",73,0,0,NA,"1",4
"1346","Inmobiliarias",73,0,0,NA,"0",35
"1347","Inmobiliarias",74,0.0145784106162283,0.0148632191258358,101.95,"1",3
"1348","Inmobiliarias",74,0.0145784106162283,0.0148632191258358,101.95,"0",43
"1349","Inmobiliarias",75,0.0153882786291552,0.0156988187858533,102.02,"1",2
"1350","Inmobiliarias",75,0.0153882786291552,0.0156988187858533,102.02,"0",41
"1351","Inmobiliarias",76,0.0132009505855715,0.0134260707805297,101.71,"1",1
"1352","Inmobiliarias",76,0.0132009505855715,0.0134260707805297,101.71,"0",44
"1353","Inmobiliarias",77,0,0,NA,"1",1
"1354","Inmobiliarias",77,0,0,NA,"0",35
"1355","Inmobiliarias",78,0,0,NA,"0",37
"1356","Inmobiliarias",78,0,0,NA,"1",1
"1357","Inmobiliarias",79,0,0,NA,"1",2
"1358","Inmobiliarias",79,0,0,NA,"0",36
"1359","Inmobiliarias",8,0.0442460554424493,0.043686653548346,98.74,"1",3
"1360","Inmobiliarias",8,0.0442460554424493,0.043686653548346,98.74,"0",25
"1361","Inmobiliarias",80,0,0,NA,"0",35
"1362","Inmobiliarias",80,0,0,NA,"1",2
"1363","Inmobiliarias",81,0,0,NA,"1",2
"1364","Inmobiliarias",81,0,0,NA,"0",42
"1365","Inmobiliarias",82,0,0,NA,"0",44
"1366","Inmobiliarias",82,0,0,NA,"1",2
"1367","Inmobiliarias",83,0,0,NA,"0",5
"1368","Inmobiliarias",83,0,0,NA,"1",0
"1369","Inmobiliarias",84,0,0,NA,"0",5
"1370","Inmobiliarias",84,0,0,NA,"1",0
"1371","Inmobiliarias",85,0,0,NA,"0",5
"1372","Inmobiliarias",85,0,0,NA,"1",0
"1373","Inmobiliarias",86,0,0,NA,"0",5
"1374","Inmobiliarias",86,0,0,NA,"1",0
"1375","Inmobiliarias",9,0.0751056008886099,0.0502253734179708,66.87,"0",29
"1376","Inmobiliarias",9,0.0751056008886099,0.0502253734179708,66.87,"1",2
"1377","Intermediacion Financiera",1,0,0,NA,"0",6
"1378","Intermediacion Financiera",1,0,0,NA,"1",2
"1379","Intermediacion Financiera",10,0,0,NA,"0",7
"1380","Intermediacion Financiera",10,0,0,NA,"1",3
"1381","Intermediacion Financiera",11,0,0,NA,"0",9
"1382","Intermediacion Financiera",11,0,0,NA,"1",2
"1383","Intermediacion Financiera",12,0,0,NA,"0",5
"1384","Intermediacion Financiera",12,0,0,NA,"1",2
"1385","Intermediacion Financiera",13,0,0,NA,"0",8
"1386","Intermediacion Financiera",13,0,0,NA,"1",1
"1387","Intermediacion Financiera",14,0.0424906566772333,0.0468146972854693,110.18,"0",7
"1388","Intermediacion Financiera",14,0.0424906566772333,0.0468146972854693,110.18,"1",1
"1389","Intermediacion Financiera",15,0.0285877869943092,0.0303522321938432,106.17,"0",9
"1390","Intermediacion Financiera",15,0.0285877869943092,0.0303522321938432,106.17,"1",1
"1391","Intermediacion Financiera",16,0.0285379113048815,0.0303276342873253,106.27,"0",9
"1392","Intermediacion Financiera",16,0.0285379113048815,0.0303276342873253,106.27,"1",1
"1393","Intermediacion Financiera",17,0.0355214647471263,0.0369703480941581,104.08,"0",9
"1394","Intermediacion Financiera",17,0.0355214647471263,0.0369703480941581,104.08,"1",1
"1395","Intermediacion Financiera",18,0.0647287920755465,0.0661110765830224,102.14,"0",7
"1396","Intermediacion Financiera",18,0.0647287920755465,0.0661110765830224,102.14,"1",1
"1397","Intermediacion Financiera",19,0.0620922713810199,0.0635960008011709,102.42,"1",1
"1398","Intermediacion Financiera",19,0.0620922713810199,0.0635960008011709,102.42,"0",7
"1399","Intermediacion Financiera",2,0,0,NA,"1",2
"1400","Intermediacion Financiera",2,0,0,NA,"0",6
"1401","Intermediacion Financiera",20,0,0,NA,"0",8
"1402","Intermediacion Financiera",20,0,0,NA,"1",2
"1403","Intermediacion Financiera",21,0,0,NA,"0",8
"1404","Intermediacion Financiera",21,0,0,NA,"1",2
"1405","Intermediacion Financiera",22,0,0,NA,"1",2
"1406","Intermediacion Financiera",22,0,0,NA,"0",9
"1407","Intermediacion Financiera",23,0,0,NA,"1",1
"1408","Intermediacion Financiera",23,0,0,NA,"0",10
"1409","Intermediacion Financiera",24,0,0,NA,"0",11
"1410","Intermediacion Financiera",24,0,0,NA,"1",1
"1411","Intermediacion Financiera",25,0.0693448613204279,0.0696105681171146,100.38,"1",1
"1412","Intermediacion Financiera",25,0.0693448613204279,0.0696105681171146,100.38,"0",9
"1413","Intermediacion Financiera",26,0.129168459331339,0.121587344932929,94.13,"0",7
"1414","Intermediacion Financiera",26,0.129168459331339,0.121587344932929,94.13,"1",1
"1415","Intermediacion Financiera",27,0.0818220255643161,0.0818970051936062,100.09,"0",8
"1416","Intermediacion Financiera",27,0.0818220255643161,0.0818970051936062,100.09,"1",1
"1417","Intermediacion Financiera",28,0,0,NA,"0",9
"1418","Intermediacion Financiera",28,0,0,NA,"1",1
"1419","Intermediacion Financiera",29,0,0,NA,"1",0
"1420","Intermediacion Financiera",29,0,0,NA,"0",12
"1421","Intermediacion Financiera",3,0,0,NA,"1",2
"1422","Intermediacion Financiera",3,0,0,NA,"0",7
"1423","Intermediacion Financiera",30,0,0,NA,"0",13
"1424","Intermediacion Financiera",30,0,0,NA,"1",0
"1425","Intermediacion Financiera",31,0,0,NA,"0",15
"1426","Intermediacion Financiera",31,0,0,NA,"1",0
"1427","Intermediacion Financiera",32,0,0,NA,"0",13
"1428","Intermediacion Financiera",32,0,0,NA,"1",0
"1429","Intermediacion Financiera",33,0,0,NA,"1",0
"1430","Intermediacion Financiera",33,0,0,NA,"0",13
"1431","Intermediacion Financiera",34,0,0,NA,"1",1
"1432","Intermediacion Financiera",34,0,0,NA,"0",12
"1433","Intermediacion Financiera",35,0,0,NA,"1",1
"1434","Intermediacion Financiera",35,0,0,NA,"0",9
"1435","Intermediacion Financiera",36,0,0,NA,"0",8
"1436","Intermediacion Financiera",36,0,0,NA,"1",1
"1437","Intermediacion Financiera",37,0,0,NA,"0",10
"1438","Intermediacion Financiera",37,0,0,NA,"1",1
"1439","Intermediacion Financiera",38,0,0,NA,"0",10
"1440","Intermediacion Financiera",38,0,0,NA,"1",1
"1441","Intermediacion Financiera",39,0,0,NA,"0",12
"1442","Intermediacion Financiera",39,0,0,NA,"1",1
"1443","Intermediacion Financiera",4,0,0,NA,"0",10
"1444","Intermediacion Financiera",4,0,0,NA,"1",1
"1445","Intermediacion Financiera",40,0,0,NA,"1",1
"1446","Intermediacion Financiera",40,0,0,NA,"0",11
"1447","Intermediacion Financiera",41,0,0,NA,"1",1
"1448","Intermediacion Financiera",41,0,0,NA,"0",11
"1449","Intermediacion Financiera",42,0,0,NA,"1",1
"1450","Intermediacion Financiera",42,0,0,NA,"0",10
"1451","Intermediacion Financiera",43,0,0,NA,"1",1
"1452","Intermediacion Financiera",43,0,0,NA,"0",11
"1453","Intermediacion Financiera",44,0,0,NA,"1",1
"1454","Intermediacion Financiera",44,0,0,NA,"0",11
"1455","Intermediacion Financiera",45,0,0,NA,"1",1
"1456","Intermediacion Financiera",45,0,0,NA,"0",13
"1457","Intermediacion Financiera",46,0,0,NA,"0",12
"1458","Intermediacion Financiera",46,0,0,NA,"1",0
"1459","Intermediacion Financiera",47,0,0,NA,"1",0
"1460","Intermediacion Financiera",47,0,0,NA,"0",12
"1461","Intermediacion Financiera",48,0,0,NA,"0",9
"1462","Intermediacion Financiera",48,0,0,NA,"1",0
"1463","Intermediacion Financiera",49,0,0,NA,"1",1
"1464","Intermediacion Financiera",49,0,0,NA,"0",7
"1465","Intermediacion Financiera",5,0,0,NA,"0",9
"1466","Intermediacion Financiera",5,0,0,NA,"1",2
"1467","Intermediacion Financiera",50,0,0,NA,"1",1
"1468","Intermediacion Financiera",50,0,0,NA,"0",6
"1469","Intermediacion Financiera",51,0,0,NA,"1",1
"1470","Intermediacion Financiera",51,0,0,NA,"0",5
"1471","Intermediacion Financiera",52,0,0,NA,"1",1
"1472","Intermediacion Financiera",52,0,0,NA,"0",4
"1473","Intermediacion Financiera",53,0,0,NA,"1",1
"1474","Intermediacion Financiera",53,0,0,NA,"0",5
"1475","Intermediacion Financiera",54,0,0,NA,"1",1
"1476","Intermediacion Financiera",54,0,0,NA,"0",6
"1477","Intermediacion Financiera",55,0,0,NA,"1",0
"1478","Intermediacion Financiera",55,0,0,NA,"0",7
"1479","Intermediacion Financiera",56,0,0,NA,"1",0
"1480","Intermediacion Financiera",56,0,0,NA,"0",10
"1481","Intermediacion Financiera",57,0,0,NA,"0",10
"1482","Intermediacion Financiera",57,0,0,NA,"1",1
"1483","Intermediacion Financiera",58,0,0,NA,"0",10
"1484","Intermediacion Financiera",58,0,0,NA,"1",1
"1485","Intermediacion Financiera",59,0,0,NA,"0",9
"1486","Intermediacion Financiera",59,0,0,NA,"1",1
"1487","Intermediacion Financiera",6,0,0,NA,"0",10
"1488","Intermediacion Financiera",6,0,0,NA,"1",2
"1489","Intermediacion Financiera",60,0,0,NA,"0",9
"1490","Intermediacion Financiera",60,0,0,NA,"1",0
"1491","Intermediacion Financiera",61,0,0,NA,"0",7
"1492","Intermediacion Financiera",61,0,0,NA,"1",0
"1493","Intermediacion Financiera",62,0,0,NA,"0",8
"1494","Intermediacion Financiera",62,0,0,NA,"1",0
"1495","Intermediacion Financiera",63,0,0,NA,"1",0
"1496","Intermediacion Financiera",63,0,0,NA,"0",8
"1497","Intermediacion Financiera",64,0,0,NA,"0",11
"1498","Intermediacion Financiera",64,0,0,NA,"1",0
"1499","Intermediacion Financiera",65,0,0,NA,"1",0
"1500","Intermediacion Financiera",65,0,0,NA,"0",13
"1501","Intermediacion Financiera",66,0,0,NA,"0",18
"1502","Intermediacion Financiera",66,0,0,NA,"1",0
"1503","Intermediacion Financiera",67,0,0,NA,"0",15
"1504","Intermediacion Financiera",67,0,0,NA,"1",0
"1505","Intermediacion Financiera",68,0,0,NA,"0",13
"1506","Intermediacion Financiera",68,0,0,NA,"1",0
"1507","Intermediacion Financiera",69,0,0,NA,"0",11
"1508","Intermediacion Financiera",69,0,0,NA,"1",0
"1509","Intermediacion Financiera",7,0,0,NA,"1",2
"1510","Intermediacion Financiera",7,0,0,NA,"0",11
"1511","Intermediacion Financiera",70,0,0,NA,"0",13
"1512","Intermediacion Financiera",70,0,0,NA,"1",0
"1513","Intermediacion Financiera",71,0,0,NA,"0",13
"1514","Intermediacion Financiera",71,0,0,NA,"1",0
"1515","Intermediacion Financiera",72,0,0,NA,"0",12
"1516","Intermediacion Financiera",72,0,0,NA,"1",0
"1517","Intermediacion Financiera",73,0,0,NA,"0",13
"1518","Intermediacion Financiera",73,0,0,NA,"1",1
"1519","Intermediacion Financiera",74,0,0,NA,"1",1
"1520","Intermediacion Financiera",74,0,0,NA,"0",13
"1521","Intermediacion Financiera",75,0,0,NA,"0",11
"1522","Intermediacion Financiera",75,0,0,NA,"1",1
"1523","Intermediacion Financiera",76,0,0,NA,"1",1
"1524","Intermediacion Financiera",76,0,0,NA,"0",10
"1525","Intermediacion Financiera",77,0,0,NA,"0",8
"1526","Intermediacion Financiera",77,0,0,NA,"1",1
"1527","Intermediacion Financiera",78,0,0,NA,"1",1
"1528","Intermediacion Financiera",78,0,0,NA,"0",9
"1529","Intermediacion Financiera",79,0,0,NA,"1",0
"1530","Intermediacion Financiera",79,0,0,NA,"0",9
"1531","Intermediacion Financiera",8,0,0,NA,"0",11
"1532","Intermediacion Financiera",8,0,0,NA,"1",2
"1533","Intermediacion Financiera",80,0,0,NA,"1",0
"1534","Intermediacion Financiera",80,0,0,NA,"0",10
"1535","Intermediacion Financiera",81,0,0,NA,"1",0
"1536","Intermediacion Financiera",81,0,0,NA,"0",9
"1537","Intermediacion Financiera",82,0,0,NA,"1",0
"1538","Intermediacion Financiera",82,0,0,NA,"0",8
"1539","Intermediacion Financiera",83,0.310762284786783,0.184323557588323,59.31,"1",0
"1540","Intermediacion Financiera",83,0.310762284786783,0.184323557588323,59.31,"0",7
"1541","Intermediacion Financiera",84,0.305966992886572,0.181700538443788,59.39,"1",0
"1542","Intermediacion Financiera",84,0.305966992886572,0.181700538443788,59.39,"0",7
"1543","Intermediacion Financiera",85,0.209345971300207,0.182102995440475,86.99,"1",0
"1544","Intermediacion Financiera",85,0.209345971300207,0.182102995440475,86.99,"0",7
"1545","Intermediacion Financiera",86,0.213067022344876,0.182944379901688,85.86,"1",0
"1546","Intermediacion Financiera",86,0.213067022344876,0.182944379901688,85.86,"0",10
"1547","Intermediacion Financiera",9,0,0,NA,"0",11
"1548","Intermediacion Financiera",9,0,0,NA,"1",2
"1549","Mineria",1,0,0,NA,"0",2
"1550","Mineria",1,0,0,NA,"1",5
"1551","Mineria",10,0,0,NA,"1",7
"1552","Mineria",10,0,0,NA,"0",3
"1553","Mineria",11,0,0,NA,"0",2
"1554","Mineria",11,0,0,NA,"1",7
"1555","Mineria",16,1,0,0,"0",0
"1556","Mineria",16,1,0,0,"1",6
"1557","Mineria",17,0.334927233728782,0.315017459543783,94.06,"1",6
"1558","Mineria",17,0.334927233728782,0.315017459543783,94.06,"0",1
"1559","Mineria",18,0.33699964078869,0.315978984845909,93.76,"1",6
"1560","Mineria",18,0.33699964078869,0.315978984845909,93.76,"0",1
"1561","Mineria",19,0,0,NA,"0",1
"1562","Mineria",19,0,0,NA,"1",6
"1563","Mineria",2,0,0,NA,"0",2
"1564","Mineria",2,0,0,NA,"1",5
"1565","Mineria",20,0,0,NA,"1",8
"1566","Mineria",20,0,0,NA,"0",1
"1567","Mineria",21,0,0,NA,"1",6
"1568","Mineria",21,0,0,NA,"0",1
"1569","Mineria",22,0,0,NA,"1",6
"1570","Mineria",22,0,0,NA,"0",1
"1571","Mineria",25,0,0,NA,"0",1
"1572","Mineria",25,0,0,NA,"1",6
"1573","Mineria",26,0,0,NA,"0",1
"1574","Mineria",26,0,0,NA,"1",6
"1575","Mineria",27,0,0,NA,"0",1
"1576","Mineria",27,0,0,NA,"1",6
"1577","Mineria",31,0,0,NA,"1",14
"1578","Mineria",31,0,0,NA,"0",1
"1579","Mineria",32,0,0,NA,"0",1
"1580","Mineria",32,0,0,NA,"1",11
"1581","Mineria",33,0,0,NA,"1",9
"1582","Mineria",33,0,0,NA,"0",1
"1583","Mineria",34,0,0,NA,"1",9
"1584","Mineria",34,0,0,NA,"0",2
"1585","Mineria",35,0,0,NA,"1",10
"1586","Mineria",35,0,0,NA,"0",3
"1587","Mineria",36,0,0,NA,"1",7
"1588","Mineria",36,0,0,NA,"0",5
"1589","Mineria",37,0,0,NA,"0",3
"1590","Mineria",37,0,0,NA,"1",7
"1591","Mineria",38,0,0,NA,"0",2
"1592","Mineria",38,0,0,NA,"1",11
"1593","Mineria",39,0.375485822761435,0.331627734177731,88.32,"0",1
"1594","Mineria",39,0.375485822761435,0.331627734177731,88.32,"1",17
"1595","Mineria",40,0.322751033702209,0.286871838233633,88.88,"0",2
"1596","Mineria",40,0.322751033702209,0.286871838233633,88.88,"1",19
"1597","Mineria",41,0.302097246964902,0.276637824240668,91.57,"1",19
"1598","Mineria",41,0.302097246964902,0.276637824240668,91.57,"0",2
"1599","Mineria",42,0,0,NA,"0",1
"1600","Mineria",42,0,0,NA,"1",18
"1601","Mineria",44,1,0,0,"0",0
"1602","Mineria",44,1,0,0,"1",16
"1603","Mineria",45,1,0,0,"1",12
"1604","Mineria",45,1,0,0,"0",0
"1605","Mineria",46,1,0,0,"0",0
"1606","Mineria",46,1,0,0,"1",11
"1607","Mineria",5,0,0,NA,"1",1
"1608","Mineria",5,0,0,NA,"0",1
"1609","Mineria",51,0,0,NA,"1",13
"1610","Mineria",51,0,0,NA,"0",1
"1611","Mineria",52,0,0,NA,"1",18
"1612","Mineria",52,0,0,NA,"0",1
"1613","Mineria",53,0,0,NA,"0",1
"1614","Mineria",53,0,0,NA,"1",18
"1615","Mineria",6,0,0,NA,"1",2
"1616","Mineria",6,0,0,NA,"0",1
"1617","Mineria",60,0,0,NA,"1",9
"1618","Mineria",60,0,0,NA,"0",1
"1619","Mineria",61,0,0,NA,"1",12
"1620","Mineria",61,0,0,NA,"0",1
"1621","Mineria",62,0,0,NA,"1",14
"1622","Mineria",62,0,0,NA,"0",1
"1623","Mineria",63,0,0,NA,"0",1
"1624","Mineria",63,0,0,NA,"1",19
"1625","Mineria",64,0,0,NA,"1",16
"1626","Mineria",64,0,0,NA,"0",1
"1627","Mineria",65,0,0,NA,"0",1
"1628","Mineria",65,0,0,NA,"1",15
"1629","Mineria",67,0,0,NA,"1",14
"1630","Mineria",67,0,0,NA,"0",1
"1631","Mineria",68,0,0,NA,"1",13
"1632","Mineria",68,0,0,NA,"0",1
"1633","Mineria",69,0,0,NA,"1",13
"1634","Mineria",69,0,0,NA,"0",2
"1635","Mineria",7,0,0,NA,"1",2
"1636","Mineria",7,0,0,NA,"0",1
"1637","Mineria",70,0,0,NA,"1",12
"1638","Mineria",70,0,0,NA,"0",1
"1639","Mineria",71,0.728276586264578,0.279858439246368,38.43,"1",14
"1640","Mineria",71,0.728276586264578,0.279858439246368,38.43,"0",1
"1641","Mineria",72,0.711733793880532,0.29015250028387,40.77,"1",11
"1642","Mineria",72,0.711733793880532,0.29015250028387,40.77,"0",1
"1643","Mineria",73,0.433383037165271,0.306770225391053,70.79,"1",11
"1644","Mineria",73,0.433383037165271,0.306770225391053,70.79,"0",2
"1645","Mineria",74,0,0,NA,"1",13
"1646","Mineria",74,0,0,NA,"0",3
"1647","Mineria",75,0,0,NA,"1",11
"1648","Mineria",75,0,0,NA,"0",3
"1649","Mineria",76,0,0,NA,"1",9
"1650","Mineria",76,0,0,NA,"0",3
"1651","Mineria",77,0,0,NA,"1",7
"1652","Mineria",77,0,0,NA,"0",2
"1653","Mineria",78,0,0,NA,"1",7
"1654","Mineria",78,0,0,NA,"0",2
"1655","Mineria",79,0,0,NA,"0",1
"1656","Mineria",79,0,0,NA,"1",7
"1657","Mineria",8,0,0,NA,"1",3
"1658","Mineria",8,0,0,NA,"0",1
"1659","Mineria",80,0,0,NA,"1",8
"1660","Mineria",80,0,0,NA,"0",1
"1661","Mineria",81,0,0,NA,"0",1
"1662","Mineria",81,0,0,NA,"1",8
"1663","Mineria",82,0,0,NA,"1",9
"1664","Mineria",82,0,0,NA,"0",2
"1665","Mineria",83,0.0491736629836291,0.0258668108747928,52.6,"1",5
"1666","Mineria",83,0.0491736629836291,0.0258668108747928,52.6,"0",86
"1667","Mineria",84,0.0166054887564808,0.011920260670917,71.79,"1",3
"1668","Mineria",84,0.0166054887564808,0.011920260670917,71.79,"0",95
"1669","Mineria",85,0.00576084224153347,0.00472413239054606,82,"1",3
"1670","Mineria",85,0.00576084224153347,0.00472413239054606,82,"0",97
"1671","Mineria",86,0.0184870946865285,0.0129869319321644,70.25,"1",4
"1672","Mineria",86,0.0184870946865285,0.0129869319321644,70.25,"0",96
"1673","Mineria",9,0,0,NA,"1",6
"1674","Mineria",9,0,0,NA,"0",3
"1675","Pesca",1,1,0,0,"0",0
"1676","Pesca",1,1,0,0,"1",0
"1677","Pesca",17,0,0,NA,"0",1
"1678","Pesca",17,0,0,NA,"1",0
"1679","Pesca",18,0,0,NA,"0",1
"1680","Pesca",18,0,0,NA,"1",0
"1681","Pesca",19,0,0,NA,"1",0
"1682","Pesca",19,0,0,NA,"0",1
"1683","Pesca",2,1,0,0,"0",0
"1684","Pesca",2,1,0,0,"1",0
"1685","Pesca",3,1,0,0,"0",0
"1686","Pesca",3,1,0,0,"1",0
"1687","Pesca",41,0,0,NA,"0",4
"1688","Pesca",41,0,0,NA,"1",0
"1689","Pesca",42,0,0,NA,"0",4
"1690","Pesca",42,0,0,NA,"1",0
"1691","Pesca",43,0,0,NA,"0",4
"1692","Pesca",43,0,0,NA,"1",0
"1693","Pesca",50,0,0,NA,"1",0
"1694","Pesca",50,0,0,NA,"0",1
"1695","Pesca",51,0,0,NA,"0",1
"1696","Pesca",51,0,0,NA,"1",0
"1697","Pesca",52,0.48048806995587,0.353014977691324,73.47,"0",1
"1698","Pesca",52,0.48048806995587,0.353014977691324,73.47,"1",0
"1699","Pesca",53,1,0,0,"1",0
"1700","Pesca",53,1,0,0,"0",0
"1701","Pesca",54,1,0,0,"1",0
"1702","Pesca",54,1,0,0,"0",0
"1703","Pesca",66,0,0,NA,"1",0
"1704","Pesca",66,0,0,NA,"0",1
"1705","Pesca",67,0,0,NA,"1",0
"1706","Pesca",67,0,0,NA,"0",1
"1707","Pesca",68,0,0,NA,"1",0
"1708","Pesca",68,0,0,NA,"0",1
"1709","Pesca",83,0,0,NA,"1",6
"1710","Pesca",83,0,0,NA,"0",2
"1711","Pesca",84,0,0,NA,"1",4
"1712","Pesca",84,0,0,NA,"0",2
"1713","Pesca",85,0,0,NA,"1",3
"1714","Pesca",85,0,0,NA,"0",1
"1715","Pesca",86,0,0,NA,"1",3
"1716","Pesca",86,0,0,NA,"0",1
"1717","Servicios Sociales y Personales",1,0.0427186430508629,0.0379295421349292,88.79,"0",143
"1718","Servicios Sociales y Personales",1,0.0427186430508629,0.0379295421349292,88.79,"1",3
"1719","Servicios Sociales y Personales",10,0.0168170394646757,0.00917393769438762,54.55,"1",1
"1720","Servicios Sociales y Personales",10,0.0168170394646757,0.00917393769438762,54.55,"0",200
"1721","Servicios Sociales y Personales",11,0.0247825275157655,0.011262390275706,45.44,"1",2
"1722","Servicios Sociales y Personales",11,0.0247825275157655,0.011262390275706,45.44,"0",201
"1723","Servicios Sociales y Personales",12,0.0228641820283719,0.0112500034628754,49.2,"1",2
"1724","Servicios Sociales y Personales",12,0.0228641820283719,0.0112500034628754,49.2,"0",202
"1725","Servicios Sociales y Personales",13,0.0374579575476414,0.0198852031684649,53.09,"0",192
"1726","Servicios Sociales y Personales",13,0.0374579575476414,0.0198852031684649,53.09,"1",2
"1727","Servicios Sociales y Personales",14,0.0201364673520538,0.0167975948309069,83.42,"0",202
"1728","Servicios Sociales y Personales",14,0.0201364673520538,0.0167975948309069,83.42,"1",2
"1729","Servicios Sociales y Personales",15,0.0215559770430169,0.0157837110691353,73.22,"0",218
"1730","Servicios Sociales y Personales",15,0.0215559770430169,0.0157837110691353,73.22,"1",4
"1731","Servicios Sociales y Personales",16,0.0133808231347018,0.00858995368091694,64.2,"0",221
"1732","Servicios Sociales y Personales",16,0.0133808231347018,0.00858995368091694,64.2,"1",4
"1733","Servicios Sociales y Personales",17,0.0118363246504199,0.00822855189400643,69.52,"0",229
"1734","Servicios Sociales y Personales",17,0.0118363246504199,0.00822855189400643,69.52,"1",5
"1735","Servicios Sociales y Personales",18,0.00916542556850762,0.00802150257121173,87.52,"1",3
"1736","Servicios Sociales y Personales",18,0.00916542556850762,0.00802150257121173,87.52,"0",230
"1737","Servicios Sociales y Personales",19,0.00117913173989745,0.0011864074342361,100.62,"0",230
"1738","Servicios Sociales y Personales",19,0.00117913173989745,0.0011864074342361,100.62,"1",3
"1739","Servicios Sociales y Personales",2,0.0410107980967402,0.0377368361817773,92.02,"0",144
"1740","Servicios Sociales y Personales",2,0.0410107980967402,0.0377368361817773,92.02,"1",3
"1741","Servicios Sociales y Personales",20,0.00122156915544588,0.00123034375056444,100.72,"1",2
"1742","Servicios Sociales y Personales",20,0.00122156915544588,0.00123034375056444,100.72,"0",225
"1743","Servicios Sociales y Personales",21,0.00667537752300526,0.00435607284835908,65.26,"0",225
"1744","Servicios Sociales y Personales",21,0.00667537752300526,0.00435607284835908,65.26,"1",2
"1745","Servicios Sociales y Personales",22,0.00856647635171113,0.0053053444111973,61.93,"0",228
"1746","Servicios Sociales y Personales",22,0.00856647635171113,0.0053053444111973,61.93,"1",3
"1747","Servicios Sociales y Personales",23,0.0155119231703313,0.00876855343188267,56.53,"0",226
"1748","Servicios Sociales y Personales",23,0.0155119231703313,0.00876855343188267,56.53,"1",4
"1749","Servicios Sociales y Personales",24,0.0102812032299411,0.00783481449054351,76.21,"0",212
"1750","Servicios Sociales y Personales",24,0.0102812032299411,0.00783481449054351,76.21,"1",5
"1751","Servicios Sociales y Personales",25,0.0102605915521198,0.00722126158825794,70.38,"0",223
"1752","Servicios Sociales y Personales",25,0.0102605915521198,0.00722126158825794,70.38,"1",4
"1753","Servicios Sociales y Personales",26,0.01130827422984,0.00733401187316808,64.86,"1",5
"1754","Servicios Sociales y Personales",26,0.01130827422984,0.00733401187316808,64.86,"0",229
"1755","Servicios Sociales y Personales",27,0.011441166393438,0.00739503404874911,64.64,"0",228
"1756","Servicios Sociales y Personales",27,0.011441166393438,0.00739503404874911,64.64,"1",4
"1757","Servicios Sociales y Personales",28,0.0278363776225311,0.0134663070827798,48.38,"0",232
"1758","Servicios Sociales y Personales",28,0.0278363776225311,0.0134663070827798,48.38,"1",5
"1759","Servicios Sociales y Personales",29,0.0211965117251565,0.0117488004455587,55.43,"0",235
"1760","Servicios Sociales y Personales",29,0.0211965117251565,0.0117488004455587,55.43,"1",4
"1761","Servicios Sociales y Personales",3,0.041680815856221,0.0364622723053929,87.48,"1",2
"1762","Servicios Sociales y Personales",3,0.041680815856221,0.0364622723053929,87.48,"0",156
"1763","Servicios Sociales y Personales",30,0.0214830569032397,0.0120063462620383,55.89,"0",229
"1764","Servicios Sociales y Personales",30,0.0214830569032397,0.0120063462620383,55.89,"1",6
"1765","Servicios Sociales y Personales",31,0.0168440198637016,0.0116975718034276,69.45,"0",224
"1766","Servicios Sociales y Personales",31,0.0168440198637016,0.0116975718034276,69.45,"1",6
"1767","Servicios Sociales y Personales",32,0.0188690023811051,0.0111435380482243,59.06,"1",5
"1768","Servicios Sociales y Personales",32,0.0188690023811051,0.0111435380482243,59.06,"0",232
"1769","Servicios Sociales y Personales",33,0.019485459219988,0.0114594023033004,58.81,"1",6
"1770","Servicios Sociales y Personales",33,0.019485459219988,0.0114594023033004,58.81,"0",232
"1771","Servicios Sociales y Personales",34,0.015656613153635,0.0115501907742779,73.77,"1",8
"1772","Servicios Sociales y Personales",34,0.015656613153635,0.0115501907742779,73.77,"0",235
"1773","Servicios Sociales y Personales",35,0.0151010972576453,0.0117382526817416,77.73,"0",225
"1774","Servicios Sociales y Personales",35,0.0151010972576453,0.0117382526817416,77.73,"1",9
"1775","Servicios Sociales y Personales",36,0.027759986608888,0.0165307050565083,59.55,"1",7
"1776","Servicios Sociales y Personales",36,0.027759986608888,0.0165307050565083,59.55,"0",227
"1777","Servicios Sociales y Personales",37,0.0296992367654163,0.0165642529322474,55.77,"0",232
"1778","Servicios Sociales y Personales",37,0.0296992367654163,0.0165642529322474,55.77,"1",7
"1779","Servicios Sociales y Personales",38,0.0374518845168282,0.0188625378896963,50.36,"0",224
