"","sexo","tasa_sexo","std_error_sexo","cv","frecuencia"
"38",2,0.451504317090155,0.0275650329786464,3.09301717186516,347
"39",1,0.800434566548999,0.0223559004209696,1.71792926769542,474
"40",2,0.443640865763938,0.0310381740547749,3.02705503984679,336
"41",1,0.775602665213179,0.0246036169061461,1.68119198108205,460
"42",2,0.449980511219874,0.029816838580023,2.98515521023147,337
"43",1,0.755538910162121,0.0231145449573601,1.89317055129837,448
"44",2,0.460979974170191,0.0282762127403768,3.24320624653502,342
"45",1,0.719645699825666,0.0363031578391181,2.08285738784219,351
"46",2,0.348386537216083,0.0287004242864051,3.69177822679307,225
"47",1,0.760881927355462,0.0236037529265624,1.42918997228403,450
"48",2,0.460912032954456,0.0238209800758837,2.44565046129556,346
"49",1,0.780465019805776,0.0214167549269958,1.75440203548809,468
"50",2,0.459516113864147,0.0244659430272893,3.13212756715298,342
"51",1,0.784754538450847,0.0212316315569783,1.83245048025666,460
"52",2,0.476570839773288,0.0261854337052019,2.70295178716991,349
"53",1,0.799291719326436,0.021149842575608,1.63257912811938,462
"54",2,0.478958644262995,0.0272148717931993,2.54457334932986,352
"55",1,0.785225082614318,0.0229200247231215,1.84570857877498,453
"56",2,0.487136067246264,0.0281981571288294,2.96701522435136,356
"57",1,0.786558442949235,0.0205369333103392,1.86764675176569,454
"58",2,0.486057615459429,0.0281560150782955,3.22341432784015,348
"59",1,0.766477333273763,0.0209101620321343,1.76049822634603,448
"60",2,0.484737161497384,0.0269928431408644,2.97499452516199,344
"61",1,0.777808181194684,0.0204907936067043,1.7560132291587,454
"62",2,0.486710985110226,0.0276548071221046,2.68749777996846,354
"63",1,0.777038154578873,0.0201482327891791,1.71090558205913,458
"64",2,0.478649992122497,0.0261390275909354,2.79474071591977,353
"65",1,0.780124598173274,0.019083034112349,1.92707157202219,455
"66",2,0.474577494538489,0.0275147395083033,3.73945901092625,346
"67",1,0.734446659816863,0.0271863669833847,2.4653704491745,432
"68",2,0.368013044424617,0.0220136253445709,4.95414064490394,278
"69",1,0.766426556820796,0.0201062215953658,2.18204194434179,455
"70",2,0.466223890151716,0.0258777682184478,2.92820013791803,347
"71",1,0.749580146449805,0.0216049502865888,1.74688902616708,452
"72",2,0.451136859487583,0.0273753712146005,2.84933349017425,337
"73",1,0.753557009640831,0.021001760694095,1.7370855186063,452
"74",2,0.46120273091018,0.0262405570043798,3.0450138032233,339
"75",1,0.756698704033627,0.0202918356461324,1.76982309424193,453
"76",2,0.468958450513322,0.0265591647791525,2.94934490623192,340
"77",1,0.751886860873143,0.0198939712258769,1.76967545182188,449
"78",2,0.456492903082919,0.0264027338014118,3.96643512080313,341
"79",1,0.762774350046947,0.0204657470280397,1.78334748424211,455
"80",2,0.449532241041815,0.0269000001453189,3.04999989654494,339
"81",1,0.760820960134608,0.0207649165275166,1.84640665647224,457
"82",2,0.447394448841996,0.0254929355846001,3.75143330690446,329
"83",1,0.756653298026863,0.0224437066703493,2.03604160610516,449
"84",2,0.448833097026994,0.0236523732392565,3.77596624198952,325
"85",1,0.755750865802636,0.0230099838084866,2.02693674926831,455
"86",2,0.443786575624073,0.0244796540085256,3.26664581642821,327
"87",1,0.763825367861871,0.0221191829637883,1.71986405446414,456
"88",2,0.448134973586072,0.0255000447779159,2.81333401677157,335
"89",1,0.742128138193714,0.0241797706036932,2.37638045708855,439
"90",2,0.368146481333763,0.0200766308869119,6.26018978947208,287
"91",1,0.777173145380912,0.0199225677047861,1.73277006686102,454
"92",2,0.457114453239512,0.0232531877996668,3.96223674403665,334
"93",1,0.777719019105825,0.0180726487179531,2.33791128823691,451
"94",2,0.463808760079824,0.0209758351868856,4.44244077611505,336
"95",1,0.758219797312702,0.0216632362419098,2.51767695591557,445
"96",2,0.453093416402431,0.0204022673378309,4.07102509463695,328
"97",1,0.742187650051221,0.0208436925511594,2.27214450643708,446
"98",2,0.439413360230267,0.0228831478964954,3.85602305409191,324
"99",1,0.722759573511988,0.0215691732831466,2.17491290136655,439
"100",2,0.433578449593887,0.0224629083660315,3.53658091367891,323
"101",1,0.736070357254942,0.0219833360146169,2.42958395229638,444
"102",2,0.433502155020322,0.0215828891964592,3.29921567629754,319
"103",1,0.738612094818858,0.0223462502456602,1.98870616093014,445
"104",2,0.442827890571039,0.019555030237642,3.33959151483591,326
"105",1,0.757936559138066,0.0229486649354893,1.97643991976008,451
"106",2,0.452388265745918,0.0187372398368578,3.38109532837341,329
"107",1,0.766771862637526,0.0208336509545201,2.10077822178121,449
"108",2,0.46059583227428,0.0213546369599399,3.62624631726645,326
"109",1,0.770726321908267,0.0217692971669985,2.35046956688547,447
"110",2,0.47596822556975,0.0225479335458439,3.94745443240597,332
"111",1,0.750814968590771,0.0228037859114217,2.45558859093445,451
"112",2,0.375310874566662,0.0172825226825549,5.15561124174849,301
"113",1,0.767415789257864,0.0205170368506744,2.22189816348753,453
"114",2,0.467160694861918,0.0234318893642978,3.46540580295261,328
"115",1,0.756925474068842,0.0230600197351084,2.03319794722734,453
"116",2,0.450747215828232,0.022833274120337,3.44729187442494,313
