"","sexo","tasa_sexo","std_error_sexo","cv","frecuencia"
"1",1,0.683685363615929,0.0312270975228079,3.37094658760368,436
"2",2,0.381307944902857,0.0257248252914131,3.53169237904904,295
"3",1,0.650488244211742,0.0217371992668647,2.78436343619187,544
"4",2,0.406256347452607,0.0147135837510828,4.47559302210326,418
"5",1,0.680497086764177,0.023137316976985,3.02784977066626,568
"6",2,0.418693900937509,0.0201020739755218,4.55930336443587,418
"7",1,0.702876573460045,0.0216471129790711,2.62429384907355,580
"8",2,0.429856627368906,0.0206058994908021,3.92306988991026,434
"9",1,0.702822873907935,0.0237401489234749,2.41083224554506,565
"10",2,0.404607851093706,0.0279764444192672,3.88509297772709,419
"11",1,0.711324950651248,0.0196891555520094,2.15567479815288,582
"12",2,0.400946455715878,0.0272879888973875,4.46030810910808,435
"13",1,0.712447608385364,0.0188544018181838,2.00746986686241,588
"14",2,0.415637786160105,0.026992426825366,3.53404447914647,448
"15",1,0.720868393847914,0.0189654156078165,2.05150382303448,595
"16",2,0.421160878011458,0.0274700163423408,3.55687375142501,463
"17",1,0.715560330509757,0.0213199434039468,2.13758055988769,593
"18",2,0.426684832424743,0.0271970846658314,3.77519308795125,471
"19",1,0.708973748380837,0.0214198026682892,2.35584737001531,575
"20",2,0.402899011045766,0.0249867840496191,4.49633460092355,451
"21",1,0.705132769235403,0.021894948535403,2.66455193076195,572
"22",2,0.415831911700178,0.020060462755811,4.43374502749476,454
"23",1,0.651271418786792,0.024470076459166,2.97104541708714,415
"24",2,0.35230019360913,0.0225468516135056,4.83996251979123,284
"25",1,0.712347818162657,0.0208067365757044,2.2726276990101,578
"26",2,0.411903457158101,0.0208082674604929,3.73626220740883,448
"27",1,0.709203219471582,0.0207669907405591,2.19099007432889,579
"28",2,0.422264789472145,0.0213877163698614,3.86308057902008,451
"29",1,0.708426173749299,0.0201771177747839,2.28459737897217,577
"30",2,0.412750243174214,0.0210264490307025,3.94382558826182,439
"31",1,0.724743354765334,0.01800710394856,2.26966168115413,599
"32",2,0.427905410324604,0.0226657009697572,3.37419379170473,451
"33",1,0.733992509834718,0.0167318468619911,1.88027329699479,616
"34",2,0.432399420505501,0.0231515483841178,3.68023453470542,451
"35",1,0.741208446262843,0.0140265415181003,1.88888583281584,634
"36",2,0.446444506873378,0.0255726359730462,3.1984424061643,470
"37",1,0.742187757111722,0.0181628981378877,1.93294510172081,633
"38",2,0.435382572798889,0.0245035119604581,3.2075482418911,465
"39",1,0.726606786560565,0.0195198843336805,1.89248159277274,610
"40",2,0.432396971851937,0.0266737392646454,3.10576948039445,449
"41",1,0.706486920599135,0.0233589590967985,1.84566329997513,591
"42",2,0.444723547984071,0.0256584768926022,3.02044196593507,450
"43",1,0.691093421071143,0.0237721163045361,2.06971152013289,586
"44",2,0.446961258444379,0.0243440291272857,3.34492778403156,452
"45",1,0.644024805970695,0.0268321586109725,2.32742488893969,443
"46",2,0.360533952248948,0.0237434220521294,3.56739171048743,318
"47",1,0.699067286257077,0.0247424209860503,1.55556531116044,589
"48",2,0.438458013504419,0.0222897804358819,2.57089548210613,449
"49",1,0.717901139360326,0.0240225376022615,1.90729523092073,610
"50",2,0.43798455193177,0.0227804157405758,3.2861046843705,448
"51",1,0.720679683573506,0.023379480819279,1.99537167988055,604
"52",2,0.45950096398054,0.0243415596934994,2.80336300476799,460
"53",1,0.726521222363952,0.02313777141163,1.79610304294359,599
"54",2,0.461336663178157,0.0244744315928355,2.64177009740959,461
"55",1,0.710572929347064,0.0246068157383123,2.03961706306808,584
"56",2,0.469920419231096,0.0246877332021783,3.07571254344563,464
"57",1,0.726984773021239,0.0225417346826241,2.02069338391094,591
"58",2,0.485962106748231,0.0227991914856842,3.22404784256041,473
"59",1,0.719504635392521,0.0225918754108547,1.8754319560801,592
"60",2,0.48470502712521,0.0223306581776689,2.97519175765586,471
"61",1,0.722136835021203,0.0212768315130077,1.89138870874192,599
"62",2,0.479558852473564,0.0220165151937419,2.72757907652659,474
"63",1,0.709168182649286,0.0200621743867252,1.87464546304862,598
"64",2,0.464170407741607,0.0200591483134455,2.88192137919332,461
"65",1,0.704703542152304,0.0191402392793896,2.13331684297116,588
"66",2,0.458938559884246,0.0202841298608269,3.86688599184685,459
"67",1,0.662838537052183,0.0217457069533648,2.73171065107348,546
"68",2,0.380417887409092,0.0195962787757153,4.79259372806049,390
"69",1,0.693464164423003,0.0187852052256579,2.41162410408321,585
"70",2,0.442719107775834,0.0203681009811237,3.0836637395244,452
"71",1,0.681517575794551,0.0199278961537955,1.92134932182676,583
"72",2,0.427937318754833,0.0220851176061036,3.00380290770209,444
"73",1,0.680569363645074,0.0196138590445917,1.92337921572093,590
"74",2,0.435280851573929,0.0219686484743683,3.22635070352333,442
"75",1,0.678678400998507,0.0193755636995675,1.97328048131681,588
"76",2,0.442586700630557,0.0222853810434528,3.12508309735773,438
"77",1,0.682772431923953,0.0182821503771745,1.94881289580657,587
"78",2,0.432643340746695,0.0240569621787209,4.18508575692044,437
"79",1,0.689856563219353,0.0185421279489509,1.97184717914773,593
"80",2,0.426074010361935,0.0239898866305209,3.21792283811555,443
"81",1,0.702544434198708,0.0183269458071154,1.99956731103902,603
"82",2,0.429400717740814,0.0230019295479012,3.90863444649175,440
"83",1,0.69868166781467,0.0193001141450718,2.20497784205214,591
"84",2,0.442543117239567,0.0191483098180578,3.82963502682629,439
"85",1,0.69873113126926,0.0214941605660226,2.19234428614058,598
"86",2,0.438658225285808,0.0187854278046527,3.30483615052432,436
